,Plant State,AER Fuel Code,m,b,Rsq,Std Error
359,IL,WWW,1.060007046238878e-07,-0.00021190346307540197,0.0762612284769518,1.394384093472532e-07
360,CO,COL,-0.01095565349604192,22.680019612953505,0.7556344162380081,0.001970164289913601
361,CO,DFO,-2.255780904208386e-05,0.04559429646465648,0.46755457201108064,7.612342373761641e-06
362,CO,GEO,4.3386039758157115e-05,-0.08709024380787406,0.23076923076923067,2.5048941733443825e-05
363,CO,HPS,-0.00016615456552012935,0.32997364047978445,0.2820109681224707,8.383747394202311e-05
364,CO,HYC,5.382592619353859e-06,0.02115860128603545,1.3039041460192257e-05,0.0004713742419718973
365,CO,MLG,8.94163755531814e-05,-0.17932742722807038,0.9096016815524703,8.913979083831194e-06
366,CO,NG,-0.0035870259418533056,7.438980036917261,0.23590692861127094,0.0020414431969291045
367,CO,NUC,0.0,0.0,0.0,0.0
368,CO,OOG,-5.09158558589735e-06,0.010251361277028047,0.8587016008011721,7.80641280062885e-07
369,CO,ORW,1.4764397091207372e-06,-0.0022779391203348208,0.007850251127772108,5.248830586649032e-06
370,CO,OTH,6.923331796809165e-05,-0.13829431730076633,0.3793952482759682,3.1306301000554324e-05
371,CO,PC,0.0,0.0,0.0,0.0
372,CO,RFO,-4.225950381902577e-06,0.008499139329617836,0.16437831022168167,6.737394722119556e-06
373,CO,SUN,0.0005174053367905013,-1.0379763876370374,0.8564772957765646,6.697817053103467e-05
374,CO,WND,0.013948081291142726,-27.956248178481875,0.9689184667789155,0.0007899908664429111
375,CO,WOC,0.0,0.0,0.0,0.0
376,CO,WOO,3.6525851576160706e-06,-0.0073011439728236415,0.3299310572786712,1.6460707403334804e-06
377,CO,WWW,2.9461765204007232e-05,-0.05911976866730283,0.16068984284024762,2.380569126891277e-05
378,WY,COL,-0.00941880367285649,19.83782915857816,0.8283727766194574,0.0013557384828210086
379,WY,DFO,-1.1188212005659946e-05,0.023448802041514262,0.11504037460793337,9.812897721023663e-06
380,WY,GEO,0.0,0.0,0.0,0.0
381,WY,HPS,0.0,0.0,0.0,0.0
382,WY,HYC,0.00015910221003761108,-0.3015292150434385,0.028784652790099514,0.0002922493022776664
383,WY,MLG,0.0,0.0,0.0,0.0
384,WY,NG,0.0005292080214783154,-1.0534767363811186,0.3679005654478089,0.00021935820903950363
385,WY,NUC,0.0,0.0,0.0,0.0
386,WY,OOG,0.00027467927831003285,-0.5461687775860936,0.26822190703097365,0.00014347243747745198
387,WY,ORW,0.0,0.0,0.0,0.0
388,WY,OTH,-2.6655838015395624e-05,0.05503246080891018,0.09242323149712442,2.6414564285211617e-05
389,WY,PC,0.0,0.0,0.0,0.0
390,WY,RFO,-8.176140152102075e-06,0.016423361663284952,0.9386505776537833,1.0451330817418613e-06
391,WY,SUN,0.0,0.0,0.0,0.0
392,WY,WND,0.008490584029921212,-17.00899014333516,0.8039016402187019,0.0013260902674534533
393,WY,WOC,0.0,0.0,0.0,0.0
394,WY,WOO,6.332494447326722e-06,-0.012702093898237156,0.4133897500760919,2.3854470952529286e-06
395,WY,WWW,0.0,0.0,0.0,0.0
396,CT,COL,-0.013212983044766377,26.623566235202514,0.7942663687810257,0.002126524724637746
397,CT,DFO,0.00016728342909919452,-0.33462156849093444,0.23112071082079566,9.648561546870768e-05
398,CT,GEO,0.0,0.0,0.0,0.0
399,CT,HPS,2.0441187880403857e-06,-0.004042808243622845,0.0011498378597683614,2.0082452358537817e-05
400,CT,HYC,-0.00044589187396955863,0.9092771923634003,0.25102900680059725,0.00024355671228963206
401,CT,MLG,-0.0005658830430294912,1.1580835172831796,0.632917692928776,0.00013628083579043148
402,CT,NG,0.022012998785088972,-43.87662789459064,0.8471243645687534,0.0029571595757555864
403,CT,NUC,-0.0020696647803385643,4.647074986762007,0.12425596868162127,0.0017375206413896397
404,CT,OOG,-5.653746439615562e-06,0.011416596494143309,0.02297581506401488,1.228944488510776e-05
405,CT,ORW,2.328961031442612e-06,-0.004674135624153949,0.38285529513869065,9.856373257164864e-07
406,CT,OTH,-0.0005301810223554959,1.0863464099331928,0.6226210536283552,0.00013052722680217417
407,CT,PC,0.0,0.0,0.0,0.0
408,CT,RFO,-0.005726365110754057,11.530013450325109,0.6018401242785059,0.0014728794806332026
409,CT,SUN,3.3892424131422407e-05,-0.06802195768186148,0.5340825788509658,1.0551923805861826e-05
410,CT,WND,0.0,0.0,0.0,0.0
411,CT,WOC,0.0,0.0,0.0,0.0
412,CT,WOO,7.285075441025805e-05,-0.14552396734141942,0.404534814762573,2.795015941174869e-05
413,CT,WWW,0.00026544078212797277,-0.532672206044927,0.36582087691669235,0.00011051961813328612
414,MA,COL,-0.019161243928469865,38.67948801020009,0.7686656784313289,0.0033241069639103624
415,MA,DFO,-3.458305377322121e-05,0.0746859132240555,0.001442338379565307,0.00028775066376727
416,MA,GEO,0.0,0.0,0.0,0.0
417,MA,HPS,-2.8504268880817354e-05,0.04462288633216741,0.0009059508081950365,0.00029933726330548256
418,MA,HYC,0.0005327592923314945,-1.0444619960489567,0.1563426069318096,0.0003913590823493136
419,MA,MLG,0.0009997726068914352,-1.981373868028784,0.8572032623293468,0.00012903825114662085
420,MA,NG,0.021748544810589056,-43.13637216079584,0.7709129940837193,0.0037491062526843278
421,MA,NUC,0.004370951483469181,-8.644783158472997,0.5430616665592116,0.001267886006511771
422,MA,OOG,0.0,0.0,0.0,0.0
423,MA,ORW,-5.0010405248784797e-05,0.10070461777948077,0.5227967882007793,1.592664656839736e-05
424,MA,OTH,0.0011942197247612378,-2.378816546689253,0.8601943458667566,0.00015224685014673267
425,MA,PC,0.0,0.0,0.0,0.0
426,MA,RFO,-0.011395668683626464,22.942642008753406,0.6442431981343092,0.002677882389801884
427,MA,SUN,0.0009104357170186283,-1.827276308522158,0.5203933211005672,0.00027639236448916414
428,MA,WND,0.0006836265136201745,-1.3717195170049574,0.7478717376394263,0.00012552091679035644
429,MA,WOC,0.0,0.0,0.0,0.0
430,MA,WOO,-1.352811754643101e-05,0.027332034630514535,0.26049161615702926,7.207954625784059e-06
431,MA,WWW,0.00024271416367498423,-0.48364010213131536,0.04467406859710159,0.0003549303606123035
432,VT,COL,0.0,0.0,0.0,0.0
433,VT,DFO,-0.00011132611458496411,0.2243133710726902,0.21717179869846767,6.683878845342303e-05
434,VT,GEO,0.0,0.0,0.0,0.0
435,VT,HPS,0.0,0.0,0.0,0.0
436,VT,HYC,0.012700248170589753,-25.29664543214953,0.15983842863636658,0.009207739274110874
437,VT,MLG,0.0006552909146835394,-1.3140415039471252,0.7375807262259847,0.00013028846780841968
438,VT,NG,1.1215970829943097e-05,-0.02207588262458366,0.08101338040036399,1.1945740827220883e-05
439,VT,NUC,-0.02818669679870985,57.309963027289115,0.2287494369617338,0.0163667298505726
440,VT,OOG,0.0,0.0,0.0,0.0
441,VT,ORW,0.0,0.0,0.0,0.0
442,VT,OTH,0.0,0.0,0.0,0.0
443,VT,PC,0.0,0.0,0.0,0.0
444,VT,RFO,3.1264917024714096e-05,-0.06271371552797465,0.6213076137943413,7.718754521343133e-06
445,VT,SUN,0.0010810409345264076,-2.1698565885835994,0.3184738748353517,0.0005000880621906255
446,VT,WND,0.008655864443475218,-17.370925058804968,0.4459031875350322,0.003051286474504734
447,VT,WOC,0.0,0.0,0.0,0.0
448,VT,WOO,-3.1754897661533e-05,0.06424820945513741,0.12181007452699438,2.69626974376931e-05
449,VT,WWW,0.005176153305238427,-10.324541920639097,0.1557212983056041,0.003811325490291645
450,DE,COL,-0.06167123469783806,124.35091816206463,0.8127869377697492,0.00935970927432779
451,DE,DFO,-0.0035055291885268936,7.060530405703456,0.47528847097822674,0.0011647567904271813
452,DE,GEO,0.0,0.0,0.0,0.0
453,DE,HPS,0.0,0.0,0.0,0.0
454,DE,HYC,0.0,0.0,0.0,0.0
455,DE,MLG,0.0009819102419180421,-1.961582767164897,0.13342550331894532,0.0007913257843910155
456,DE,NG,0.07498670738863131,-150.20897399820083,0.8657689979731716,0.009337050020793087
457,DE,NUC,0.0,0.0,0.0,0.0
458,DE,OOG,-0.0051447383673603915,10.388952363268519,0.37632889609973696,0.00220767971506531
459,DE,ORW,0.0,0.0,0.0,0.0
460,DE,OTH,-1.6092576669511067e-05,0.03260161604514097,0.012614497703580385,5.03371920244842e-05
461,DE,PC,,,,
462,DE,RFO,-0.006052440094819846,12.180885356381989,0.5082904662989054,0.0018824733301219328
463,DE,SUN,0.0006439484947522908,-1.2921509581521728,0.7318840773841483,0.00012325123679895976
464,DE,WND,7.685656950290909e-05,-0.1541513410823329,0.7680349539744802,1.3356780123599879e-05
465,DE,WOC,0.0,0.0,0.0,0.0
466,DE,WOO,-2.4191250756551527e-06,0.012053946963080426,1.9901278226448065e-06,0.0006481393442270802
467,DE,WWW,0.0,0.0,0.0,0.0
468,MD,COL,-0.01764167328517389,35.96642343862287,0.7650569221087364,0.003091535425741641
469,MD,DFO,-0.00043655856094800867,0.8829794340953596,0.35730192410629313,0.00018515196757980742
470,MD,GEO,0.0,0.0,0.0,0.0
471,MD,HPS,0.0,0.0,0.0,0.0
472,MD,HYC,0.0006933493270722995,-1.3499681923778553,0.11165612730639309,0.0006184454143205871
473,MD,MLG,0.0003691227944197311,-0.7325445769332802,0.8996102536849542,3.8993152204362745e-05
474,MD,NG,0.007753733454189662,-15.519182279159256,0.6439748519912097,0.0018231262795635158
475,MD,NUC,0.012297086319881223,-24.37975490282308,0.9340130888681684,0.0010336050918821154
476,MD,OOG,-0.0007949833287979325,1.6019858082207206,0.8726457662063115,9.603857822669185e-05
477,MD,ORW,1.5094427065062201e-05,-0.03028721716813936,0.6028291994590398,4.084010919229772e-06
478,MD,OTH,0.0003130954620052915,-0.6223665755490709,0.8550806048391973,4.076021832119625e-05
479,MD,PC,0.0,0.0,0.0,0.0
480,MD,RFO,-0.004108247679444713,8.268333168152793,0.49254960440161166,0.001318646629423438
481,MD,SUN,0.0002505513784859496,-0.5028198788983465,0.6477861842926343,5.842303973972657e-05
482,MD,WND,0.0011580745431500415,-2.323462129878625,0.7868190532894674,0.00019062211079492913
483,MD,WOC,0.0001893763402146717,-0.3799504588775076,0.5917273172451847,4.974392742789843e-05
484,MD,WOO,-8.867490673865545e-06,0.017934788877801564,0.19104470496751347,5.770261547811147e-06
485,MD,WWW,-4.7706671956612484e-05,0.09977866544489056,0.15883413972804555,3.4717465485738394e-05
486,DC,COL,0.0,0.0,0.0,0.0
487,DC,DFO,-0.09578889494487951,193.1889847117534,0.690317701463743,0.022683175635664445
488,DC,GEO,0.0,0.0,0.0,0.0
489,DC,HPS,0.0,0.0,0.0,0.0
490,DC,HYC,0.0,0.0,0.0,0.0
491,DC,MLG,0.0,0.0,0.0,0.0
492,DC,NG,0.0910649283488032,-182.6912268453479,0.6077083458118403,0.0231370552844718
493,DC,NUC,0.0,0.0,0.0,0.0
494,DC,OOG,0.0,0.0,0.0,0.0
495,DC,ORW,0.02218175313059034,-44.52617245080501,0.23076923076923078,0.012806641141044156
496,DC,OTH,0.0,0.0,0.0,0.0
497,DC,PC,0.0,0.0,0.0,0.0
498,DC,RFO,0.0,0.0,0.0,0.0
499,DC,SUN,0.0,0.0,0.0,0.0
500,DC,WND,0.0,0.0,0.0,0.0
501,DC,WOC,0.0,0.0,0.0,0.0
502,DC,WOO,0.0,0.0,0.0,0.0
503,DC,WWW,0.0,0.0,0.0,0.0
504,GA,COL,-0.0356728145764533,72.18610269836458,0.8828404594614712,0.004109463167544693
505,GA,DFO,-1.9008863902719562e-05,0.03895355014556293,0.058085017638900435,2.420638581181739e-05
506,GA,GEO,0.0,0.0,0.0,0.0
507,GA,HPS,-0.00028603008720696555,0.571152547125374,0.1311231285950805,0.000232836566027134
508,GA,HYC,1.8713015576569808e-05,-0.014577492873145474,0.0001665683994609835,0.0004584703980050567
509,GA,MLG,0.00013754758378243718,-0.275762078415934,0.8914042715092847,1.5181755115241002e-05
510,GA,NG,0.03229977588998965,-64.70966979760713,0.9211100628846108,0.0029891970880498307
511,GA,NUC,0.002987256607565386,-5.752133742191233,0.35343152154312624,0.0012776948793342385
512,GA,OOG,0.0,0.0,0.0,0.0
513,GA,ORW,0.00012553629508500568,-0.25157509885169516,0.4609911889327114,4.292605001539412e-05
514,GA,OTH,1.6447517254491118e-05,-0.03261019437080107,0.0651033515355538,1.970972109333252e-05
515,GA,PC,-0.000301919801389553,0.6097950206348385,0.870962433262325,3.674937589708081e-05
516,GA,RFO,-0.00017129690040465433,0.3450410212621265,0.771411997702657,2.948716541566256e-05
517,GA,SUN,7.013143727069155e-05,-0.14075860418706343,0.4698667567743696,2.355688700904124e-05
518,GA,WND,0.0,0.0,0.0,0.0
519,GA,WOC,0.0,0.0,0.0,0.0
520,GA,WOO,-4.14999327030247e-06,0.008362271636359286,0.14139367461454955,3.6156339037654946e-06
521,GA,WWW,0.0007997973656372916,-1.582287131863843,0.4965283953759361,0.0002546803366385573
522,MO,COL,-0.004508685759824544,9.88220133321572,0.5085056550775717,0.0014017202150178479
523,MO,DFO,1.0335447973740968e-05,-0.019939550026202773,0.027937856486880092,1.92787902879934e-05
524,MO,GEO,0.0,0.0,0.0,0.0
525,MO,HPS,4.6377252357807726e-05,-0.09001297023789763,0.0031393743833673876,0.0002613368675226698
526,MO,HYC,2.4413419763130173e-06,0.008725919497104825,2.287385767579989e-06,0.0005104561192901816
527,MO,MLG,9.447978605997304e-05,-0.18937116982050622,0.9238381773486031,8.57846557631211e-06
528,MO,NG,0.0013235602144254799,-2.6113183198224013,0.2641887992182405,0.0006985052920751349
529,MO,NUC,0.0015693402160089956,-3.0498537454339534,0.23963846468059433,0.0008839931696746712
530,MO,OOG,-4.183373432321698e-06,0.008433536072516934,0.273689728008104,2.1550555939424775e-06
531,MO,ORW,-8.307239795908321e-06,0.016777664545451466,0.20975531680818826,5.098953474194663e-06
532,MO,OTH,-5.041926055057342e-05,0.1017798183751908,0.33020724121932316,2.2707713158245302e-05
533,MO,PC,-0.00010507122633330863,0.21139141639760772,0.47439389326447257,4.946060852146197e-05
534,MO,RFO,0.0,0.0,0.0,0.0
535,MO,SUN,1.0890173288094148e-05,-0.021858705874205415,0.39359822405888995,4.2745308678070985e-06
536,MO,WND,0.0015511704791976095,-3.1102559995257604,0.8650242245111163,0.00019376409833467818
537,MO,WOC,0.0,0.0,0.0,0.0
538,MO,WOO,1.7305505844239937e-05,-0.03471929781614287,0.6101084961617029,6.186822346609149e-06
539,MO,WWW,3.134419245409989e-05,-0.06290762964764403,0.5913919156407172,9.21144742154942e-06
540,HI,COL,-0.00012045380803256605,0.38126023931973363,0.005348328131142244,0.0005194539112957548
541,HI,DFO,2.3737930050173313e-05,0.07572889425622738,0.000519835778316656,0.00032915226804978276
542,HI,GEO,0.0006534032546655637,-1.2920603955384666,0.49281934417943296,0.00020961326399649756
543,HI,HPS,0.0,0.0,0.0,0.0
544,HI,HYC,0.00016109641147964585,-0.31473439694399885,0.1264975131170278,0.00013386805252967184
545,HI,MLG,0.00030250934010980535,-0.591631983024518,0.4745358725394818,0.00010066437475528568
546,HI,NG,0.0,0.0,0.0,0.0
547,HI,NUC,0.0,0.0,0.0,0.0
548,HI,OOG,0.00012774303255423094,-0.252882499589184,0.16535624162587828,9.075645014849751e-05
549,HI,ORW,0.0001698470005388462,-0.32918063706125616,0.12232340280256085,0.0001438700398689745
550,HI,OTH,0.0028477963382211287,-5.695783362907739,0.7937110884785561,0.00045910883001482663
551,HI,PC,0.0,0.0,0.0,0.0
552,HI,RFO,-0.00606046486005041,12.749075885140526,0.7520907467065916,0.0011003153796809674
553,HI,SUN,0.00038720250313604055,-0.7770639231049586,0.6019845562058694,9.956241980482487e-05
554,HI,WND,0.0055137412725973925,-11.052178556234624,0.9597161442743779,0.00035722389297959456
555,HI,WOC,-1.98501211735979e-05,0.03996831914908397,0.31306466345573647,9.298310955026647e-06
556,HI,WOO,-0.00398631124881906,8.059488283633762,0.7526783806983007,0.0007225992805821064
557,HI,WWW,5.7226911092107034e-09,-1.1412953635469213e-05,0.006772009029345379,2.450309942455686e-08
558,ID,COL,-0.0003418673391284937,0.6935563671978747,0.6971487412463812,7.12540541501989e-05
559,ID,DFO,-8.121019712465314e-07,0.0016372641308686866,0.3873277014083061,3.2298727148619925e-07
560,ID,GEO,0.0004645824166998633,-0.930224364780409,0.381720180000214,0.00018697465680171676
561,ID,HPS,0.0,0.0,0.0,0.0
562,ID,HYC,-0.02249044420722157,45.924587570817714,0.6466582159142411,0.005257243977176536
563,ID,MLG,0.0002712689811431551,-0.544253964774062,0.7926415509367387,4.387555133891341e-05
564,ID,NG,0.005804181049087733,-11.515382206117758,0.1875060279661871,0.0038207041283766004
565,ID,NUC,0.0,0.0,0.0,0.0
566,ID,OOG,0.0,0.0,0.0,0.0
567,ID,ORW,0.0007846428409332331,-1.574174072127685,0.5887130129104814,0.00020739232639138404
568,ID,OTH,8.611835957120969e-05,-0.16805133536975358,0.09068145633369026,8.623717659945235e-05
569,ID,PC,0.0,0.0,0.0,0.0
570,ID,RFO,,,,
571,ID,SUN,0.0,0.0,0.0,0.0
572,ID,WND,0.017658457417292384,-35.41802448871585,0.8519224106607926,0.0023280773669662963
573,ID,WOC,0.0,0.0,0.0,0.0
574,ID,WOO,0.0,0.0,0.0,0.0
575,ID,WWW,-0.0022361274164062754,4.530329229739078,0.8519213135263327,0.00029481059090029
576,ME,COL,-0.0013960544328225418,2.8159273619491794,0.4408348494499708,0.0004972038014484406
577,ME,DFO,-0.00013678983157268922,0.27598042289097574,0.23831239264856283,7.733372792818049e-05
578,ME,GEO,0.0,0.0,0.0,0.0
579,ME,HPS,0.0,0.0,0.0,0.0
580,ME,HYC,0.0056031264020188236,-11.011795076361679,0.5247545292901193,0.0016862086595495704
581,ME,MLG,5.714783885485835e-05,-0.10153647352916936,0.05001618166016386,7.875944524562011e-05
582,ME,NG,-0.015922684972344746,32.4102143850577,0.5799468247026427,0.0042852321176778604
583,ME,NUC,0.0,0.0,0.0,0.0
584,ME,OOG,-1.7955804197168088e-07,0.00036129073134057437,0.3506493506493506,8.638990322292672e-08
585,ME,ORW,-0.0002840875825536837,0.57431651913036,0.20011598182883655,0.00017960766794471666
586,ME,OTH,0.0010898305697830451,-2.1665817668877976,0.6202700903802733,0.0002696534423217064
587,ME,PC,0.0,0.0,0.0,0.0
588,ME,RFO,-0.004182128174093334,8.437090736730083,0.4197230861273277,0.001555011325909702
589,ME,SUN,0.0,0.0,0.0,0.0
590,ME,WND,0.010040092429990374,-20.13939781073683,0.9133194343110677,0.0009781089434452606
591,ME,WOC,0.0,0.0,0.0,0.0
592,ME,WOO,-6.490266132933195e-05,0.13125186307243863,0.2542570517321482,3.514961558322373e-05
593,ME,WWW,0.005196547099168736,-10.225664706059192,0.39313780024434225,0.0020416792253592454
594,IN,COL,-0.0164652456094599,33.97353679790248,0.8166477659701847,0.0024671407531907416
595,IN,DFO,1.651206182859856e-05,-0.0319993884136564,0.21538729832939318,9.965955163131418e-06
596,IN,GEO,0.0,0.0,0.0,0.0
597,IN,HPS,0.0,0.0,0.0,0.0
598,IN,HYC,-4.328725963446093e-08,0.003659229764951335,2.886591604633503e-07,2.5478118795237315e-05
599,IN,MLG,0.0002356062594643854,-0.47115908799406625,0.8841370839373321,2.6971136582609595e-05
600,IN,NG,0.010803559972303657,-21.648137637172308,0.7596413420938926,0.0019217304697822179
601,IN,NUC,0.0,0.0,0.0,0.0
602,IN,OOG,-0.00013592098860929207,0.2931341811473498,0.03672760444115912,0.00022012267453177728
603,IN,ORW,6.339616441709546e-05,-0.12730660196580856,0.7387309646399817,1.3329651922934726e-05
604,IN,OTH,2.24969432888076e-05,-0.0418870644198703,0.029578909010421428,4.0748586768194766e-05
605,IN,PC,0.0010790736189490557,-2.162552866390283,0.7330755363910154,0.0002658246653598182
606,IN,RFO,9.580578804177737e-07,-0.0018301104897764343,0.01208942006396724,2.738721251084673e-06
607,IN,SUN,9.22942410665107e-05,-0.18524350855707652,0.4837842646602974,3.014840584834353e-05
608,IN,WND,0.004175866075099766,-8.374981320733148,0.908879554502045,0.00041812035658482765
609,IN,WOC,0.0,0.0,0.0,0.0
610,IN,WOO,0.0,0.0,0.0,0.0
611,IN,WWW,0.0,0.0,0.0,0.0
612,NC,COL,-0.028279634423875214,57.33547476731849,0.8658889648442466,0.0035194511846912864
613,NC,DFO,6.0009317925330364e-05,-0.1184365672333156,0.10962007069253349,5.408306954270938e-05
614,NC,GEO,0.0,0.0,0.0,0.0
615,NC,HPS,-6.075256658865934e-05,0.12250375107814424,0.12211427928835947,6.650047878856578e-05
616,NC,HYC,0.00040598538747681456,-0.7797306974599444,0.026352927734055082,0.0007803631408037291
617,NC,MLG,0.0003268937601052204,-0.6551661298478462,0.8209144812511374,4.8282295181936595e-05
618,NC,NG,0.024139405952412287,-48.40623405692667,0.8373722902130767,0.0033640663948549783
619,NC,NUC,0.002235452228913845,-4.162812794499719,0.0777476097940168,0.0024347073403858327
620,NC,OOG,0.0,0.0,0.0,0.0
621,NC,ORW,2.1888089637101057e-05,-0.043747830264951854,0.06601679666865358,2.603455554753214e-05
622,NC,OTH,0.0002889640997171362,-0.5773756339418736,0.8171381348426754,4.322726150765563e-05
623,NC,PC,0.0,0.0,0.0,0.0
624,NC,RFO,-0.0002223983356066383,0.447705241170022,0.8249707157983625,3.239422727264038e-05
625,NC,SUN,0.0006789100625371651,-1.362573484936973,0.5294191513012309,0.00020240887275977174
626,NC,WND,0.0,0.0,0.0,0.0
627,NC,WOC,0.0,0.0,0.0,0.0
628,NC,WOO,-8.95333060677542e-08,0.00018011069004733962,0.1738366368776575,1.126902401227163e-07
629,NC,WWW,0.00042000482229226306,-0.8291034527381776,0.5557436222307629,0.00011875006847595352
630,IA,COL,-0.024267971141598343,49.45984750778029,0.9310890135092214,0.0020877673537736787
631,IA,DFO,-0.00015710274477912832,0.31745254266951883,0.43495380077571627,5.662447476894827e-05
632,IA,GEO,0.0,0.0,0.0,0.0
633,IA,HPS,0.0,0.0,0.0,0.0
634,IA,HYC,-0.0006538781580274727,1.3314068169681592,0.6522424574423163,0.0001509838783097673
635,IA,MLG,-1.6414110300623574e-05,0.034836863298683754,0.037746246895384736,2.6207480190351303e-05
636,IA,NG,-0.0015254117069821256,3.100336660009236,0.12516989158508765,0.00127526076359564
637,IA,NUC,-0.002576910765856668,5.271307750118537,0.5088078086067136,0.000800660167513019
638,IA,OOG,0.0,0.0,0.0,0.0
639,IA,ORW,0.0001444469865783193,-0.28892400653181455,0.6584228380467407,3.2900345283615156e-05
640,IA,OTH,-2.6175120898842294e-05,0.052688334565451626,0.5085110287991572,9.09809365248609e-06
641,IA,PC,-2.0856532249499457e-05,0.04311112640020607,0.010275081100113019,6.473016656466157e-05
642,IA,RFO,0.0,0.0,0.0,0.0
643,IA,SUN,0.0,0.0,0.0,0.0
644,IA,WND,0.029097657545765366,-58.31681817778905,0.9693378133080622,0.0016365226210372488
645,IA,WOC,0.0,0.0,0.0,0.0
646,IA,WOO,-7.056297891065981e-07,0.0014202458130071257,0.31823849347103045,3.6515041342174075e-07
647,IA,WWW,2.722848698044645e-06,-0.005464204924788187,0.5437979292168852,8.31308279712824e-07
648,MI,COL,-0.011276832558268267,23.22254456813566,0.5200558425234176,0.003425764437365798
649,MI,DFO,-3.848871903477602e-05,0.07854180948173761,0.503592507133894,1.2084063300263321e-05
650,MI,GEO,0.0,0.0,0.0,0.0
651,MI,HPS,0.0003319321917138739,-0.6751602091951333,0.6198569252208777,8.220101616847816e-05
652,MI,HYC,0.00011316186293436724,-0.21480708006142962,0.1037754249760012,0.00010516258485335756
653,MI,MLG,0.00035756396587153654,-0.7110440473453064,0.8549843366428066,4.656741420248035e-05
654,MI,NG,0.004711772143521369,-9.34711935737645,0.24015677744675373,0.002650323293940392
655,MI,NUC,0.0015486139931325167,-2.8457365535649797,0.07115901305157264,0.0017692895272198837
656,MI,OOG,0.0006194190109580937,-1.2400540743966741,0.4338307758325238,0.00022376774267182518
657,MI,ORW,1.7111037448210215e-05,-0.03431206310158735,0.6151419274255555,4.279952779406735e-06
658,MI,OTH,-6.082159477008341e-06,0.015622506222372805,0.0007403705776524625,7.0659799148328e-05
659,MI,PC,0.0005123541301798861,-1.0269315074924643,0.5804627994307258,0.00013774260225038178
660,MI,RFO,-0.0004244415114014803,0.8544015299613282,0.7226132848455435,8.315870361703435e-05
661,MI,SUN,4.0625054888831723e-07,-0.0008154802684684822,0.23076923076923073,2.345488637591032e-07
662,MI,WND,0.0036374529345317205,-7.298844177266861,0.7225713581475959,0.0007127425051954725
663,MI,WOC,0.0,0.0,0.0,0.0
664,MI,WOO,4.833709555133389e-08,-9.681589661426897e-05,0.565831678859479,2.4445862282551548e-08
665,MI,WWW,-0.00010397308270740739,0.22377532801861913,0.04964363835220052,0.00014385745143704503
666,WI,COL,-0.010393691091338848,21.510637447970055,0.5868188106949047,0.0027579606303456193
667,WI,DFO,-0.0001542504238068754,0.31101782338014017,0.7401972481406724,2.8898447123037505e-05
668,WI,GEO,0.0,0.0,0.0,0.0
669,WI,HPS,0.0,0.0,0.0,0.0
670,WI,HYC,0.0006941432808254131,-1.3651490188356157,0.21476250638392225,0.00041973038177972225
671,WI,MLG,0.00018869186213427331,-0.37214224197688167,0.49365638429956515,6.043151202786298e-05
672,WI,NG,0.009505100328630871,-18.989854195230233,0.6024545884488961,0.002441675355134767
673,WI,NUC,-0.0022263977615791797,4.662179227495206,0.11744861039764737,0.001929962261333093
674,WI,OOG,1.001966791423598e-09,-1.9895720588367915e-06,0.0019071837253655463,7.248406257588968e-09
675,WI,ORW,4.6109119242978876e-05,-0.09210563285081083,0.20781853928128097,2.8468004110545044e-05
676,WI,OTH,-9.465637007387211e-05,0.19150766186904483,0.7328434284857063,1.8072872207454636e-05
677,WI,PC,-0.0008591108875322184,1.7351083547297166,0.6546969698344783,0.00019730098444553995
678,WI,RFO,-5.662892211449887e-05,0.11398834198681593,0.5744822682850614,1.5411993321285863e-05
679,WI,SUN,1.437206287036799e-06,-0.0028846556805682422,0.4222977725987019,5.315715558385253e-07
680,WI,WND,0.002691660841995998,-5.395058095611761,0.900028277024601,0.000283681391067207
681,WI,WOC,0.0,0.0,0.0,0.0
682,WI,WOO,1.565820303826993e-06,-0.0031399159938620973,0.8670289294934762,3.54032458680306e-07
683,WI,WWW,0.0006570216860534969,-1.3060993851208322,0.7640615956117104,0.00011545555621274426
684,MS,COL,-0.02824549142437938,57.0219008045547,0.9054457482937666,0.002886412849788871
685,MS,DFO,-4.674445228873841e-05,0.09433658437875111,0.5318437332479997,1.3868627161954438e-05
686,MS,GEO,0.0,0.0,0.0,0.0
687,MS,HPS,0.0,0.0,0.0,0.0
688,MS,HYC,0.0,0.0,0.0,0.0
689,MS,MLG,2.1486626812387714e-05,-0.04311804260834392,0.614449355290555,5.382275342442936e-06
690,MS,NG,0.037515722440207344,-74.88773452930114,0.8964441558028831,0.004032171546570212
691,MS,NUC,-0.004803475274443807,9.85079963994697,0.3736196195446195,0.0019667981709280986
692,MS,OOG,-9.859228071166235e-05,0.1985007712086356,0.7225346494538338,1.9320481794679186e-05
693,MS,ORW,-7.113140370256765e-06,0.014397980770234742,0.09186781653561056,7.906954176327e-06
694,MS,OTH,-6.647023322727522e-06,0.013482926779106433,0.05748505770924794,8.511259634664275e-06
695,MS,PC,0.0,0.0,0.0,0.0
696,MS,RFO,-0.00373213980221007,7.509108436162432,0.4996995276086773,0.0011809156841278438
697,MS,SUN,0.0,0.0,0.0,0.0
698,MS,WND,0.0,0.0,0.0,0.0
699,MS,WOC,0.0,0.0,0.0,0.0
700,MS,WOO,1.0624789640188342e-07,-0.0002120708012181593,0.0068493150684931555,7.386585241784991e-07
