Year,Plant State,AER Fuel Code,Fuel Consumption MWh
2004,FL,WOC,0.0
2004,NV,HYC,0.04542597928945797
2004,NV,COL,0.5329279468047126
2004,NV,DFO,0.0003606667036649351
2004,NV,NG,0.38442137509164515
2004,NV,NUC,0.0
2004,NV,RFO,0.002539999665546352
2004,NV,MLG,0.0
2004,NV,PC,0.0
2004,NV,SUN,0.0
2004,NV,HPS,0.0
2004,NV,GEO,0.033761100924012376
2004,NV,ORW,0.0
2004,NV,OTH,0.0
2004,NV,WOO,0.0
2004,NV,WWW,0.0
2004,NV,WND,0.0
2004,NV,OOG,0.0005629315209606932
2004,NV,WOC,0.0
2004,UT,HYC,0.011534204898026344
2004,UT,COL,0.9504178093274614
2004,UT,DFO,0.0008888552488932415
2004,UT,NG,0.024784655794096423
2004,UT,NUC,0.0
2004,UT,RFO,0.0
2004,UT,MLG,4.7344952383239064e-05
2004,UT,PC,0.0
2004,UT,SUN,0.0
2004,UT,HPS,0.0
2004,UT,GEO,0.004996664816808907
2004,UT,ORW,0.0
2004,UT,OTH,3.873447201624022e-05
2004,UT,WOO,0.0
2004,UT,WWW,0.0
2004,UT,WND,0.0
2004,UT,OOG,0.0
2004,UT,WOC,0.0072917304903139385
2004,OK,HYC,0.04923620627737232
2004,OK,COL,0.590328575065629
2004,OK,DFO,0.0002986503026286262
2004,OK,NG,0.3479730633213415
2004,OK,NUC,0.0
2004,OK,RFO,0.000404392668083
2004,OK,MLG,0.0
2004,OK,PC,0.0
2004,OK,SUN,0.0
2004,OK,HPS,0.0
2004,OK,GEO,0.0
2004,OK,ORW,0.0
2004,OK,OTH,0.00014666102609744462
2004,OK,WOO,0.0
2004,OK,WWW,0.0021388832163103263
2004,OK,WND,0.009473568122537818
2004,OK,OOG,0.0
2004,OK,WOC,0.0
2004,AR,HYC,0.07166050389756624
2004,AR,COL,0.5116628970777064
2004,AR,DFO,0.0007458523737964628
2004,AR,NG,0.06876293337161168
2004,AR,NUC,0.3161532315532641
2004,AR,RFO,0.009729584224999007
2004,AR,MLG,0.0
2004,AR,PC,0.0
2004,AR,SUN,0.0
2004,AR,HPS,0.0004908221744217999
2004,AR,GEO,0.0
2004,AR,ORW,0.0005309574229661277
2004,AR,OTH,9.858990908813072e-06
2004,AR,WOO,9.166272589616755e-05
2004,AR,WWW,0.02016169618686335
2004,AR,WND,0.0
2004,AR,OOG,0.0
2004,AR,WOC,0.0
2004,IL,HYC,0.0007715173499650573
2004,IL,COL,0.48775126955705256
2004,IL,DFO,0.0006412369684771188
2004,IL,NG,0.014244868595558478
2004,IL,NUC,0.4812507616170706
2004,IL,RFO,0.0034694623242600077
2004,IL,MLG,0.00398364055920551
2004,IL,PC,0.000595031436889229
2004,IL,SUN,0.0
2004,IL,HPS,0.0
2004,IL,GEO,0.0
2004,IL,ORW,7.985515224852309e-05
2004,IL,OTH,0.0006597393391638946
2004,IL,WOO,1.2575591627870418e-06
2004,IL,WWW,0.0
2004,IL,WND,0.00039233419010395947
2004,IL,OOG,0.000936405714485174
2004,IL,WOC,0.005222619636355761
2004,WI,HYC,0.03061393796767334
2004,WI,COL,0.710553123449582
2004,WI,DFO,0.0024375036638046048
2004,WI,NG,0.03466798030403416
2004,WI,NUC,0.19116746700805018
2004,WI,RFO,0.00038983617317634144
2004,WI,MLG,0.007895317119573904
2004,WI,PC,0.00905751857828722
2004,WI,SUN,0.0
2004,WI,HPS,0.0
2004,WI,GEO,0.0
2004,WI,ORW,0.000378539327854047
2004,WI,OTH,0.002388889831195305
2004,WI,WOO,0.0
2004,WI,WWW,0.008849185051232762
2004,WI,WND,0.0016007015255366378
2004,WI,OOG,0.0
2004,WI,WOC,0.0
2004,CO,HYC,0.025281877830733875
2004,CO,COL,0.7876356125935781
2004,CO,DFO,0.0003745166751408178
2004,CO,NG,0.18110571966486302
2004,CO,NUC,0.0
2004,CO,RFO,7.170946392053264e-06
2004,CO,MLG,0.0
2004,CO,PC,0.0
2004,CO,SUN,0.0
2004,CO,HPS,0.00043710254565601
2004,CO,GEO,0.0
2004,CO,ORW,0.00045817659724080675
2004,CO,OTH,0.0
2004,CO,WOO,8.556590306048928e-06
2004,CO,WWW,3.0660230156835515e-06
2004,CO,WND,0.004658693228926703
2004,CO,OOG,2.9507304146805747e-05
2004,CO,WOC,0.0
2004,WY,HYC,0.012317149821004243
2004,WY,COL,0.9686036370485124
2004,WY,DFO,0.0011366441043986616
2004,WY,NG,0.0015586561581125652
2004,WY,NUC,0.0
2004,WY,RFO,2.982609408722476e-05
2004,WY,MLG,0.0
2004,WY,PC,0.0
2004,WY,SUN,0.0
2004,WY,HPS,0.0
2004,WY,GEO,0.0
2004,WY,ORW,0.0
2004,WY,OTH,0.0022108061831521164
2004,WY,WOO,0.0
2004,WY,WWW,0.0
2004,WY,WND,0.012802403336295363
2004,WY,OOG,0.001340877254437935
2004,WY,WOC,0.0
2004,CT,HYC,0.014182325228884903
2004,CT,COL,0.13041288076947424
2004,CT,DFO,0.0017743545341445232
2004,CT,NG,0.18173975776590584
2004,CT,NUC,0.5360939756353987
2004,CT,RFO,0.05210195303939465
2004,CT,MLG,0.04161049178173928
2004,CT,PC,0.0
2004,CT,SUN,0.0
2004,CT,HPS,0.00024239582892586492
2004,CT,GEO,0.0
2004,CT,ORW,0.0
2004,CT,OTH,0.041216674332717494
2004,CT,WOO,0.00030762534696337655
2004,CT,WWW,0.0003175657364507939
2004,CT,WND,0.0
2004,CT,OOG,0.0
2004,CT,WOC,0.0
2004,MA,HYC,0.021286140581745553
2004,MA,COL,0.2319160640693184
2004,MA,DFO,0.012531268573691332
2004,MA,NG,0.3614739440131315
2004,MA,NUC,0.13954929143514894
2004,MA,RFO,0.15482586674647425
2004,MA,MLG,0.04234697673064026
2004,MA,PC,0.0
2004,MA,SUN,0.0
2004,MA,HPS,0.0
2004,MA,GEO,0.0
2004,MA,ORW,0.00032760698503941487
2004,MA,OTH,0.031596448633942016
2004,MA,WOO,0.00014909619353246884
2004,MA,WWW,0.003997296037336198
2004,MA,WND,0.0
2004,MA,OOG,0.0
2004,MA,WOC,0.0
2004,VT,HYC,0.2002935923497155
2004,VT,COL,0.0
2004,VT,DFO,0.004381561823528525
2004,VT,NG,0.0008686969997733813
2004,VT,NUC,0.6771610531926145
2004,VT,RFO,0.0
2004,VT,MLG,0.0
2004,VT,PC,0.0
2004,VT,SUN,0.0
2004,VT,HPS,0.0
2004,VT,GEO,0.0
2004,VT,ORW,0.0
2004,VT,OTH,0.0
2004,VT,WOO,0.0
2004,VT,WWW,0.11537795596085801
2004,VT,WND,0.0019171396735100648
2004,VT,OOG,0.0
2004,VT,WOC,0.0
2004,DE,HYC,0.0
2004,DE,COL,0.6800470451636029
2004,DE,DFO,0.019825981433141585
2004,DE,NG,0.18255840524843156
2004,DE,NUC,0.0
2004,DE,RFO,0.08247804708760258
2004,DE,MLG,0.0
2004,DE,PC,0.0
2004,DE,SUN,0.0
2004,DE,HPS,0.0
2004,DE,GEO,0.0
2004,DE,ORW,0.0
2004,DE,OTH,0.0
2004,DE,WOO,0.012973278566832383
2004,DE,WWW,0.0
2004,DE,WND,0.0
2004,DE,OOG,0.022117242500388833
2004,DE,WOC,0.0
2004,MD,HYC,0.047105524043887625
2004,MD,COL,0.5475988701653367
2004,MD,DFO,0.012464421209549992
2004,MD,NG,0.019612709048687685
2004,MD,NUC,0.28496892540086327
2004,MD,RFO,0.05358623074840778
2004,MD,MLG,0.01316964008903007
2004,MD,PC,0.0
2004,MD,SUN,0.0
2004,MD,HPS,0.0
2004,MD,GEO,0.0
2004,MD,ORW,0.0
2004,MD,OTH,0.009798518975827172
2004,MD,WOO,0.00015572298749717746
2004,MD,WWW,0.0019290901531532029
2004,MD,WND,0.0
2004,MD,OOG,0.009610347177759106
2004,MD,WOC,0.0
2004,DC,HYC,0.0
2004,DC,COL,0.0
2004,DC,DFO,1.0
2004,DC,NG,0.0
2004,DC,NUC,0.0
2004,DC,RFO,0.0
2004,DC,MLG,0.0
2004,DC,PC,0.0
2004,DC,SUN,0.0
2004,DC,HPS,0.0
2004,DC,GEO,0.0
2004,DC,ORW,0.0
2004,DC,OTH,0.0
2004,DC,WOO,0.0
2004,DC,WWW,0.0
2004,DC,WND,0.0
2004,DC,OOG,0.0
2004,DC,WOC,0.0
2004,GA,HYC,0.0295014114543071
2004,GA,COL,0.6330162310259658
2004,GA,DFO,0.0012281443747021465
2004,GA,NG,0.03791707215656519
2004,GA,NUC,0.28073236969602394
2004,GA,RFO,0.0014107255653653696
2004,GA,MLG,0.00017247592911474904
2004,GA,PC,0.0020432760651587422
2004,GA,SUN,0.0
2004,GA,HPS,0.0
2004,GA,GEO,0.0
2004,GA,ORW,0.00020941419683937601
2004,GA,OTH,0.0001289460288705074
2004,GA,WOO,1.1854688522645157e-06
2004,GA,WWW,0.013638748038233785
2004,GA,WND,0.0
2004,GA,OOG,0.0
2004,GA,WOC,0.0
2004,MO,HYC,0.015493469589753202
2004,MO,COL,0.8609093247211475
2004,MO,DFO,0.0009856535839926843
2004,MO,NG,0.026129675919870272
2004,MO,NUC,0.0900127959852542
2004,MO,RFO,0.0
2004,MO,MLG,0.0
2004,MO,PC,0.0013946836685607
2004,MO,SUN,0.0
2004,MO,HPS,0.003682698519402536
2004,MO,GEO,0.0
2004,MO,ORW,0.00013079963436930046
2004,MO,OTH,0.0012365427473531457
2004,MO,WOO,0.0
2004,MO,WWW,3.930105554121351e-06
2004,MO,WND,0.0
2004,MO,OOG,2.0425524742429283e-05
2004,MO,WOC,0.0
2004,HI,HYC,0.008536764635500377
2004,HI,COL,0.141912203041479
2004,HI,DFO,0.13224852305590365
2004,HI,NG,0.0
2004,HI,NUC,0.0
2004,HI,RFO,0.5838391178596855
2004,HI,MLG,0.02305353527652852
2004,HI,PC,0.0
2004,HI,SUN,0.0
2004,HI,HPS,0.0
2004,HI,GEO,0.01939056772628491
2004,HI,ORW,0.012888112778750876
2004,HI,OTH,0.02083076798567559
2004,HI,WOO,0.05405143334217696
2004,HI,WWW,0.0
2004,HI,WND,0.0006813899742908543
2004,HI,OOG,0.0024439046279171243
2004,HI,WOC,0.0001236796958070116
2004,ID,HYC,0.8091536814982443
2004,ID,COL,0.004698855979310371
2004,ID,DFO,1.4533328766005466e-05
2004,ID,NG,0.11631743874229854
2004,ID,NUC,0.0
2004,ID,RFO,0.0
2004,ID,MLG,0.0
2004,ID,PC,0.0
2004,ID,SUN,0.0
2004,ID,HPS,0.0
2004,ID,GEO,0.0
2004,ID,ORW,0.0
2004,ID,OTH,0.0018280831881626817
2004,ID,WOO,0.0
2004,ID,WWW,0.0679874072632179
2004,ID,WND,0.0
2004,ID,OOG,0.0
2004,ID,WOC,0.0
2004,ME,HYC,0.21067059554564957
2004,ME,COL,0.005989120548090669
2004,ME,DFO,0.006046915556354399
2004,ME,NG,0.4649068018568458
2004,ME,NUC,0.0
2004,ME,RFO,0.06537586986406317
2004,ME,MLG,0.024703595123379416
2004,ME,PC,0.0
2004,ME,SUN,0.0
2004,ME,HPS,0.0
2004,ME,GEO,0.0
2004,ME,ORW,0.005624545190339431
2004,ME,OTH,0.028120137170611743
2004,ME,WOO,0.0010782035261496733
2004,ME,WWW,0.18748421561851616
2004,ME,WND,0.0
2004,ME,OOG,0.0
2004,ME,WOC,0.0
2004,IN,HYC,0.003391000783366457
2004,IN,COL,0.947319287987514
2004,IN,DFO,0.0012279567611612457
2004,IN,NG,0.018271229925455768
2004,IN,NUC,0.0
2004,IN,RFO,7.190860590686952e-05
2004,IN,MLG,0.0011588799371726164
2004,IN,PC,0.0021478416278834173
2004,IN,SUN,0.0
2004,IN,HPS,0.0
2004,IN,GEO,0.0
2004,IN,ORW,0.0
2004,IN,OTH,0.003889028457287824
2004,IN,WOO,0.0
2004,IN,WWW,0.0
2004,IN,WND,0.0
2004,IN,OOG,0.02252286591425123
2004,IN,WOC,0.0
2004,NC,HYC,0.043568211110016894
2004,NC,COL,0.5871599449432654
2004,NC,DFO,0.0030853789013155167
2004,NC,NG,0.016942871851113032
2004,NC,NUC,0.3348818196859154
2004,NC,RFO,0.0013406147753229247
2004,NC,MLG,0.0011542798567234552
2004,NC,PC,0.0
2004,NC,SUN,0.0
2004,NC,HPS,0.0008263885794311867
2004,NC,GEO,0.0
2004,NC,ORW,8.88994927948189e-05
2004,NC,OTH,0.0015890071093347152
2004,NC,WOO,2.27656390388543e-06
2004,NC,WWW,0.009360307130862798
2004,NC,WND,0.0
2004,NC,OOG,0.0
2004,NC,WOC,0.0
2004,IA,HYC,0.020126859352777526
2004,IA,COL,0.8246625198282195
2004,IA,DFO,0.0021888918040896934
2004,IA,NG,0.017689904206310426
2004,IA,NUC,0.10910958620252735
2004,IA,RFO,0.0
2004,IA,MLG,0.0021239929231888647
2004,IA,PC,0.0008127553443927501
2004,IA,SUN,0.0
2004,IA,HPS,0.0
2004,IA,GEO,0.0
2004,IA,ORW,0.0006992086120516783
2004,IA,OTH,0.0003943544737016393
2004,IA,WOO,2.4635252556658747e-05
2004,IA,WWW,0.0
2004,IA,WND,0.022167292000184205
2004,IA,OOG,0.0
2004,IA,WOC,0.0
2004,MI,HYC,0.012879002988747732
2004,MI,COL,0.5840309870037503
2004,MI,DFO,0.0018604034766185572
2004,MI,NG,0.09309449704540303
2004,MI,NUC,0.26689137658515605
2004,MI,RFO,0.006057576773598704
2004,MI,MLG,0.006898718597079042
2004,MI,PC,0.0007092373298129857
2004,MI,SUN,0.0
2004,MI,HPS,0.0
2004,MI,GEO,0.0
2004,MI,ORW,8.360134351073579e-06
2004,MI,OTH,0.002846642103259608
2004,MI,WOO,1.1087058210497253e-07
2004,MI,WWW,0.02217533953172201
2004,MI,WND,1.5737986165345398e-05
2004,MI,OOG,0.002532009573753155
2004,MI,WOC,0.0
2004,MS,HYC,0.0
2004,MS,COL,0.4163149305595152
2004,MS,DFO,0.000698800418867531
2004,MS,NG,0.25688664738174466
2004,MS,NUC,0.24502308473334589
2004,MS,RFO,0.06401572877578998
2004,MS,MLG,0.0
2004,MS,PC,0.0
2004,MS,SUN,0.0
2004,MS,HPS,0.0
2004,MS,GEO,0.0
2004,MS,ORW,0.0
2004,MS,OTH,1.1566350778641127e-05
2004,MS,WOO,0.0
2004,MS,WWW,0.01660134729561566
2004,MS,WND,0.0
2004,MS,OOG,0.00044789448434232477
2004,MS,WOC,0.0
2004,MT,HYC,0.31006631374851895
2004,MT,COL,0.6576991044049161
2004,MT,DFO,0.0006704582447135588
2004,MT,NG,0.0009265624358630659
2004,MT,NUC,0.0
2004,MT,RFO,2.7581559292647855e-05
2004,MT,MLG,0.0
2004,MT,PC,0.014338277499730984
2004,MT,SUN,0.0
2004,MT,HPS,0.0
2004,MT,GEO,0.0
2004,MT,ORW,0.0
2004,MT,OTH,0.0
2004,MT,WOO,0.00013903977572958848
2004,MT,WWW,0.0010267872788071884
2004,MT,WND,0.0
2004,MT,OOG,0.0005772602731868155
2004,MT,WOC,0.014528614779241156
2004,NH,HYC,0.05426041701109747
2004,NH,COL,0.1785658028977622
2004,NH,DFO,0.003948982310156151
2004,NH,NG,0.16966629426875768
2004,NH,NUC,0.43667352668826925
2004,NH,RFO,0.0879563069029315
2004,NH,MLG,0.011326576772708439
2004,NH,PC,0.0
2004,NH,SUN,0.0
2004,NH,HPS,0.0
2004,NH,GEO,0.0
2004,NH,ORW,0.0
2004,NH,OTH,0.0050364418529734905
2004,NH,WOO,4.602040351961046e-05
2004,NH,WWW,0.05251963089182451
2004,NH,WND,0.0
2004,NH,OOG,0.0
2004,NH,WOC,0.0
2004,NJ,HYC,0.0006782797506639914
2004,NJ,COL,0.18967568280682767
2004,NJ,DFO,0.00948908729049794
2004,NJ,NG,0.23774736490316187
2004,NJ,NUC,0.5095873245914175
2004,NJ,RFO,0.00971918661391895
2004,NJ,MLG,0.020325999456801344
2004,NJ,PC,0.0
2004,NJ,SUN,0.0
2004,NJ,HPS,0.0
2004,NJ,GEO,0.0
2004,NJ,ORW,3.5681698236654773e-05
2004,NJ,OTH,0.013721250149207978
2004,NJ,WOO,0.008064255307627475
2004,NJ,WWW,0.0
2004,NJ,WND,0.0
2004,NJ,OOG,0.0009558874316386363
2004,NJ,WOC,0.0
2004,ND,HYC,0.04700716425647135
2004,ND,COL,0.9441439415135866
2004,ND,DFO,0.001318427147641644
2004,ND,NG,0.0001274323519129846
2004,ND,NUC,0.0
2004,ND,RFO,2.4814780345967938e-05
2004,ND,MLG,0.0
2004,ND,PC,0.0
2004,ND,SUN,0.0
2004,ND,HPS,0.0
2004,ND,GEO,0.0
2004,ND,ORW,7.799039328705753e-05
2004,ND,OTH,0.0
2004,ND,WOO,0.0
2004,ND,WWW,0.0
2004,ND,WND,0.006523289147899742
2004,ND,OOG,0.0007769404088545292
2004,ND,WOC,0.0
2004,OH,HYC,0.0030679356019945843
2004,OH,COL,0.863620929489307
2004,OH,DFO,0.0028854742800842803
2004,OH,NG,0.008275813942618825
2004,OH,NUC,0.11119502005614171
2004,OH,RFO,1.448725218228798e-05
2004,OH,MLG,0.00019300414809336034
2004,OH,PC,0.007076812746084043
2004,OH,SUN,0.0
2004,OH,HPS,0.0
2004,OH,GEO,0.0
2004,OH,ORW,3.0407801125173255e-05
2004,OH,OTH,4.1105112462517304e-08
2004,OH,WOO,4.657420517467396e-08
2004,OH,WWW,0.002400142526604647
2004,OH,WND,0.0
2004,OH,OOG,0.0011957337145062272
2004,OH,WOC,4.4150761939609526e-05
2004,OR,HYC,0.6982682951332709
2004,OR,COL,0.07438978885007258
2004,OR,DFO,0.0004867998806544671
2004,OR,NG,0.20197223704794295
2004,OR,NUC,0.0
2004,OR,RFO,0.00042945852734466064
2004,OR,MLG,0.0024227643949199643
2004,OR,PC,0.0
2004,OR,SUN,0.0
2004,OR,HPS,0.0
2004,OR,GEO,0.0
2004,OR,ORW,0.0003599995583750761
2004,OR,OTH,0.0015490613278723946
2004,OR,WOO,0.0
2004,OR,WWW,0.007043672513082589
2004,OR,WND,0.013077922766463893
2004,OR,OOG,0.0
2004,OR,WOC,0.0
2004,PA,HYC,0.014299621955950505
2004,PA,COL,0.49254111414290347
2004,PA,DFO,0.002842393506638282
2004,PA,NG,0.034338826506094856
2004,PA,NUC,0.36597496754836395
2004,PA,RFO,0.015735760583595066
2004,PA,MLG,0.010022934234807167
2004,PA,PC,0.0026337744797978848
2004,PA,SUN,0.0
2004,PA,HPS,0.0
2004,PA,GEO,0.0
2004,PA,ORW,4.042697638105572e-05
2004,PA,OTH,0.005918933507500356
2004,PA,WOO,3.136675942162475e-05
2004,PA,WWW,0.002860255824490463
2004,PA,WND,0.0013910424388729576
2004,PA,OOG,0.006722002014892793
2004,PA,WOC,0.04464657952028906
2004,RI,HYC,0.0014599711811446655
2004,RI,COL,0.0
2004,RI,DFO,0.0034240315544611997
2004,RI,NG,0.979897544542055
2004,RI,NUC,0.0
2004,RI,RFO,0.015218452722339064
2004,RI,MLG,0.0
2004,RI,PC,0.0
2004,RI,SUN,0.0
2004,RI,HPS,0.0
2004,RI,GEO,0.0
2004,RI,ORW,0.0
2004,RI,OTH,0.0
2004,RI,WOO,0.0
2004,RI,WWW,0.0
2004,RI,WND,0.0
2004,RI,OOG,0.0
2004,RI,WOC,0.0
2004,SD,HYC,0.49551660617322923
2004,SD,COL,0.4628258407493783
2004,SD,DFO,0.0038100696517651867
2004,SD,NG,0.019319142755175316
2004,SD,NUC,0.0
2004,SD,RFO,0.0
2004,SD,MLG,0.0
2004,SD,PC,0.0
2004,SD,SUN,0.0
2004,SD,HPS,0.0
2004,SD,GEO,0.0
2004,SD,ORW,0.0
2004,SD,OTH,0.0
2004,SD,WOO,0.0
2004,SD,WWW,0.0
2004,SD,WND,0.01852834067045187
2004,SD,OOG,0.0
2004,SD,WOC,0.0
2004,TN,HYC,0.10580252607769783
2004,TN,COL,0.5816734084480325
2004,TN,DFO,0.0018387267534302084
2004,TN,NG,0.0032743558582768854
2004,TN,NUC,0.3026086825895679
2004,TN,RFO,0.00012817193571048867
2004,TN,MLG,0.00022154912421339546
2004,TN,PC,0.0
2004,TN,SUN,0.0
2004,TN,HPS,0.0
2004,TN,GEO,0.0
2004,TN,ORW,0.00011193141035890035
2004,TN,OTH,2.9777099347925804e-05
2004,TN,WOO,0.0
2004,TN,WWW,0.004203479465703566
2004,TN,WND,3.876063922594143e-05
2004,TN,OOG,6.86305984350626e-05
2004,TN,WOC,0.0
2004,VA,HYC,0.020353923946363962
2004,VA,COL,0.42971241612273253
2004,VA,DFO,0.008824749755429327
2004,VA,NG,0.06628083183920697
2004,VA,NUC,0.3787734168665783
2004,VA,RFO,0.056784590135348416
2004,VA,MLG,0.013035669915588775
2004,VA,PC,0.0
2004,VA,SUN,0.0
2004,VA,HPS,0.0
2004,VA,GEO,0.0
2004,VA,ORW,0.00015324130887441252
2004,VA,OTH,0.00957661705640909
2004,VA,WOO,1.3923103142488366e-05
2004,VA,WWW,0.016490619950325667
2004,VA,WND,0.0
2004,VA,OOG,0.0
2004,VA,WOC,0.0
2004,WV,HYC,0.017871471675299115
2004,WV,COL,0.9602389492987442
2004,WV,DFO,0.002993164932084639
2004,WV,NG,0.0028262094463170915
2004,WV,NUC,0.0
2004,WV,RFO,8.047739705418294e-05
2004,WV,MLG,0.0
2004,WV,PC,0.0
2004,WV,SUN,0.0
2004,WV,HPS,0.0
2004,WV,GEO,0.0
2004,WV,ORW,1.4801350262206494e-05
2004,WV,OTH,0.00017153419376600762
2004,WV,WOO,0.0
2004,WV,WWW,7.176412248342542e-06
2004,WV,WND,0.001811434344354554
2004,WV,OOG,0.001522671527851079
2004,WV,WOC,0.01246210942201876
2005,Entire US,HYC,0.06700321953719392
2005,Entire US,NG,0.1536610269247733
2005,Entire US,COL,0.5119625947678388
2005,Entire US,DFO,0.0029663372456066846
2005,Entire US,NUC,0.20239212506219795
2005,Entire US,HPS,0.0004736399561003462
2005,Entire US,SUN,0.0001364576024293703
2005,Entire US,RFO,0.022282647609678716
2005,Entire US,MLG,0.005247087260773486
2005,Entire US,PC,0.005806547334574514
2005,Entire US,GEO,0.003643141237298458
2005,Entire US,WOO,0.00037857072720394366
2005,Entire US,ORW,0.0004393791057432018
2005,Entire US,WWW,0.008570522871598997
2005,Entire US,WND,0.004416517903409682
2005,Entire US,OOG,0.002722780790234917
2005,Entire US,OTH,0.004253138828804872
2005,Entire US,WOC,0.003644265234538697
2005,AL,HYC,0.07384860213487861
2005,AL,COL,0.5824575889076202
2005,AL,DFO,0.0015919800067342583
2005,AL,NG,0.08239821316459561
2005,AL,NUC,0.2408914148442999
2005,AL,RFO,0.00022701632099069924
2005,AL,MLG,1.2947107159908456e-05
2005,AL,PC,0.0
2005,AL,SUN,0.0
2005,AL,HPS,0.0
2005,AL,GEO,0.0
2005,AL,ORW,5.9522383610500824e-05
2005,AL,OTH,0.0001315340866711726
2005,AL,WOO,9.634065179833454e-06
2005,AL,WWW,0.016020580196995895
2005,AL,WND,0.0
2005,AL,OOG,0.002350966781263748
2005,AL,WOC,0.0
2005,TX,HYC,0.0036037973482426567
2005,TX,COL,0.42935957019914084
2005,TX,DFO,0.000502818756748577
2005,TX,NG,0.4298506205495718
2005,TX,NUC,0.10790383341667323
2005,TX,RFO,0.0001931464079167574
2005,TX,MLG,0.0007404624523131442
2005,TX,PC,0.004523812725608556
2005,TX,SUN,0.0
2005,TX,HPS,0.0
2005,TX,GEO,0.0
2005,TX,ORW,8.691106900698115e-05
2005,TX,OTH,0.0021798882924528207
2005,TX,WOO,5.494778882993337e-06
2005,TX,WWW,0.0031273432611000625
2005,TX,WND,0.011459040603328894
2005,TX,OOG,0.00646326013901277
2005,TX,WOC,0.0
2005,MN,HYC,0.013557932457533707
2005,MN,COL,0.6335132915544033
2005,MN,DFO,0.0025000911326593473
2005,MN,NG,0.04567153844359098
2005,MN,NUC,0.23448181103897642
2005,MN,RFO,0.0008577529832705078
2005,MN,MLG,0.012587101233811725
2005,MN,PC,0.010741433847104935
2005,MN,SUN,0.0
2005,MN,HPS,0.0
2005,MN,GEO,0.0
2005,MN,ORW,3.187386196184145e-05
2005,MN,OTH,0.009772617749396086
2005,MN,WOO,0.0
2005,MN,WWW,0.008590836591677307
2005,MN,WND,0.027693719105614318
2005,MN,OOG,0.0
2005,MN,WOC,0.0
2005,CA,HYC,0.21690467042591535
2005,CA,COL,0.010184768519026048
2005,CA,DFO,0.0007634282486436058
2005,CA,NG,0.3921944501595779
2005,CA,NUC,0.20650104343726106
2005,CA,RFO,1.5326628472081548e-05
2005,CA,MLG,0.011637145941504178
2005,CA,PC,0.013905074502761537
2005,CA,SUN,0.002936800896961613
2005,CA,HPS,0.0048917777263221655
2005,CA,GEO,0.07125757607605565
2005,CA,ORW,0.003932925567230228
2005,CA,OTH,0.0028056881112330104
2005,CA,WOO,0.0006169014352038926
2005,CA,WWW,0.03034813284265352
2005,CA,WND,0.023322166686369543
2005,CA,OOG,0.0077821227948071834
2005,CA,WOC,0.0
2005,LA,HYC,0.009098269224233428
2005,LA,COL,0.2830069739265556
2005,LA,DFO,0.000939322861554789
2005,LA,NG,0.44082590866830534
2005,LA,NUC,0.18364253645310324
2005,LA,RFO,0.022364887591908657
2005,LA,MLG,0.0
2005,LA,PC,0.02209643571933583
2005,LA,SUN,0.0
2005,LA,HPS,0.0
2005,LA,GEO,0.0
2005,LA,ORW,0.0012979377067376663
2005,LA,OTH,0.0038713982617852045
2005,LA,WOO,0.0
2005,LA,WWW,0.01936719464497454
2005,LA,WND,0.0
2005,LA,OOG,0.013489134941505908
2005,LA,WOC,0.0
2005,KY,HYC,0.02921181820051858
2005,KY,COL,0.9084989020025597
2005,KY,DFO,0.0013212297299150916
2005,KY,NG,0.018733876660793628
2005,KY,NUC,0.0
2005,KY,RFO,0.0
2005,KY,MLG,0.0007911031306874638
2005,KY,PC,0.03937067061129865
2005,KY,SUN,0.0
2005,KY,HPS,0.0
2005,KY,GEO,0.0
2005,KY,ORW,5.9181100601362865e-06
2005,KY,OTH,0.00025040224466647663
2005,KY,WOO,0.0
2005,KY,WWW,0.0017640357106620758
2005,KY,WND,0.0
2005,KY,OOG,5.2043598837699476e-05
2005,KY,WOC,0.0
2005,NE,HYC,0.009259293966293311
2005,NE,COL,0.6783007505360559
2005,NE,DFO,0.0008165582899753668
2005,NE,NG,0.02492097437931006
2005,NE,NUC,0.28216470170828706
2005,NE,RFO,0.0003615603890936177
2005,NE,MLG,0.0009145705107873763
2005,NE,PC,0.0
2005,NE,SUN,0.0
2005,NE,HPS,0.0
2005,NE,GEO,0.0
2005,NE,ORW,0.00029653774809510717
2005,NE,OTH,0.0
2005,NE,WOO,0.0
2005,NE,WWW,0.0
2005,NE,WND,0.0029648990067853848
2005,NE,OOG,1.534653171106419e-07
2005,NE,WOC,0.0
2005,AK,HYC,0.20479533647430018
2005,AK,COL,0.10416595883314989
2005,AK,DFO,0.05393476661348997
2005,AK,NG,0.5744300231417784
2005,AK,NUC,0.0
2005,AK,RFO,0.05768400359241082
2005,AK,MLG,0.0
2005,AK,PC,0.0
2005,AK,SUN,0.0
2005,AK,HPS,0.0
2005,AK,GEO,0.0
2005,AK,ORW,0.0005611953225368153
2005,AK,OTH,0.0
2005,AK,WOO,0.004319000909096322
2005,AK,WWW,2.7318251735213107e-05
2005,AK,WND,8.239686150228619e-05
2005,AK,OOG,0.0
2005,AK,WOC,0.0
2005,NM,HYC,0.004457599779700739
2005,NM,COL,0.8535888743855128
2005,NM,DFO,0.0010027951409826402
2005,NM,NG,0.11939301132066243
2005,NM,NUC,0.0
2005,NM,RFO,0.0
2005,NM,MLG,0.0
2005,NM,PC,0.0
2005,NM,SUN,0.0
2005,NM,HPS,0.0
2005,NM,GEO,0.0
